0.2690488221974249,0.4553930232001697,0.46766045524057753,0.5539856975415561,0.9500869946342859,0.8736930081651122,0.595202122899252,0.47077432927480234,0.11354545322551046,0.7858540766012612
0.04199839578151332,0.0033313005444358668,0.5242445688255869,0.18481858130283946,0.9034988682036136,0.23057995341461135,0.7196695505082772,0.21492593404352223,0.2817819523300842,0.11412226688369931
0.7611555314500733,0.6204799704137938,0.23706855162861273,0.5648314776280519,0.1261843694157987,0.5018238481992655,0.6394209093829992,0.532284148496388,0.10382820751159028,0.38533321288338684
0.23723931669309228,0.2396289131727839,0.26340824678723895,0.29647950236639276,0.14087833800675598,0.27617868893624375,0.4813468229147504,0.6737095436610017,0.18524422744388125,0.7229639744780503
0.08334394195249772,0.307513290668574,0.6510703923447888,0.5669042778323005,0.256818261822487,0.6423732812412507,0.5035466828598295,0.42124350018454804,0.5065023188390908,0.7070744384796789
0.06558602810651049,0.13006934257403624,0.24212644251916404,0.6888692378835032,0.14670858992766012,0.10288502690968371,0.4068119652715686,0.37761928909273934,0.335076589761243,0.04951923042813977
0.6736993390197737,0.9512477661898,0.214755887377443,0.4619434408019206,0.16837868763613562,0.2856898556023464,0.7909236954462578,0.6984805787552052,0.6200310599151231,0.5621400970053192
0.3352012331497377,0.05157726102767646,0.9732991364834704,0.3603610535961552,0.36860260084627783,0.6747905933448708,0.524601538207098,0.4042044842814344,0.5250857884498188,0.9539621573180121
0.936568043748294,0.4344401320571294,0.38275003493358317,0.4444633656858181,0.266662284798015,0.644697607359093,0.3218563081886924,0.28936554522300906,0.27416514338731046,0.7623733452079362
0.44366721301479706,0.7400015404836243,0.6115127258938489,0.9764595466284104,0.06069436365431413,0.6647013321212015,0.19268085233128784,0.096778158481447,0.8645101892360095,0.20181675412892486
0.5340025100291592,0.7204437512636884,0.024643498779386208,0.3215626128432315,0.8110977015727119,0.21200393155713337,0.23259288433626601,0.5359304882868132,0.8573977195737219,0.9830523236638609
0.10116044140743752,0.5204920945506829,0.22178859376760762,0.8236029120923017,0.5404756575652871,0.42176443736976854,0.5133819704793706,0.292232315043217,0.06505710292855538,0.4425428594056058
0.9355239156496417,0.6020139326091543,0.8470980987589612,0.817658461361954,0.5821566831441708,0.8094323950400323,0.38055617076861814,0.4286594084840657,0.34887676107749355,0.3286220658964878
0.20439197334311665,0.29338564378883747,0.3166685324941202,0.519110317877198,0.43686389731343633,0.5108187586367191,0.9800615565444812,0.4344855956438718,0.9953770667808838,0.3889206781047614
0.26329257698925546,0.34593060012878873,0.3612770248938475,0.026075843938209053,0.30372810069217604,0.5648720291378727,0.2639600831944381,0.20314348228831047,0.29053777454922125,0.04012115236792568
