0,29.572117081816973,0,0,0,0,64.32076507647805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.59016568970897,0,87.03514262331699,0,0,0,0,13.475570799698078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.716221822902902,0,26.172583745700972,0,0,0,0,75.42020126701249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,30.48030435975737,0,98.60051799682252,0,0,0,0,61.862038544495014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,30.604189565362915,0,69.32662924837314,0,0,0,0,8.290347608329995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,83.10075223533117,0,0,0,0,0,0,83.65497071897016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.98521143061436,0,0,0,0,0,0,31.201594229600936,0,0,0,0,23.924997195121346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,68.11065843629751,0,0,0,0,27.35691350346977,0,33.292012735515776,0,0,0,0,91.57127092724753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.651522434095811,0,0,0,0,64.96871619814746,0,24.681383086111307,0,0,0,0,90.31482362702317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,25.97046117568128,0,0,0,0,41.764064132485004,0,19.608258545831593,0,0,0,0,83.2386883877893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,16.075480896322592,0,0,0,0,30.863952997580448,0,31.902356578316414,0,0,0,0,57.54258138163072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,49.64074693483822,0,0,0,0,2.9531629050582486,0,0,0,0,0,0,24.482635251584483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,88.12062243272261,0,0,0,0,0,0,77.84197460914962,0,0,0,0,69.98591893697022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,33.6715310942938,0,0,0,0,75.71375006542998,0,61.99158405719639,0,0,0,0,6.280715301722162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,24.527848620697323,0,0,0,0,39.67026578207533,0,15.734732006014784,0,0,0,0,92.57505569543689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,97.82772474587304,0,0,0,0,89.81761021782829,0,78.28582082931878,0,0,0,0,78.63952902620632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.433803214835598,0,0,0,0,80.50681480073423,0,50.16460406749926,0,0,0,0,62.15543989649984,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,41.30143573990477,0,0,0,0,22.845562018022946,0,0,0,0,0,0,90.34102931537348,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,99.15175914922928,0,0,0,0,0,0,1.737350336183685,0,0,0,0,37.16923116746579,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,98.10333438945524,0,0,0,0,4.889117089191819,0,43.8398402346174,0,0,0,0,4.713873926030054,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.5153080568688,0,0,0,0,37.21871167724614,0,15.788061608660565,0,0,0,0,76.16383053346688,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.24703247822235,0,0,0,0,41.60303367718336,0,28.925855503888254,0,0,0,0,3.3949755923368907,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.45809206834923,0,0,0,0,64.13462741550445,0,80.37950418494577,0,0,0,0,76.14749795067732,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.7686713473391,0,0,0,0,64.86940441031102,0,0,0,0,0,0,92.76775873034366,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.88580350735349,0,0,0,0,0,0,41.23665342909737,0,0,0,0,91.61091146642592,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.5047843853371,0,0,0,0,41.58555277003377,0,47.2830961581885,0,0,0,0,22.80593444298138,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.906686636698524,0,0,0,0,29.11678468451435,0,89.2815586233139,0,0,0,0,88.76776109932752,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.366804869281305,0,0,0,0,25.5045109951862,0,26.225061503056935,0,0,0,0,39.74679366351079,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.89012374284998,0,0,0,0,81.48164702445473,0,16.21876562794522,0,0,0,0,50.92643360132948,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.80315078205817,0,0,0,0,96.14662543388796,0,0,0,0,0,0,21.706670487605862
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.17232185503166,0,0,0,0,0,0,33.76004007663694,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.37191532978633,0,0,0,0,11.884167547822944,0,75.20966203679905,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.53360325388795,0,0,0,0,3.6915750665901914,0,24.366412307983808,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.67381528097147,0,0,0,0,20.59375176490078,0,6.0667316267599585,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.948426183632876,0,0,0,0,90.11492998738663,0,16.411256242360427
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7039277985937638,0,0,0,0,65.47264199277295,0
