0,16.692259439841596,0,0,0,0,34.633094341420254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.611918119356602,0,93.30204721995312,0,0,0,0,40.70353704978452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,78.61836827689976,0,75.92071587607037,0,0,0,0,94.75429268329366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.313980571419265,0,96.59607481452079,0,0,0,0,32.737019897021526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,30.467871884985165,0,29.52205020948083,0,0,0,0,11.869449145218136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,91.81634038305822,0,0,0,0,0,0,67.92245587073025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.45462912475465,0,0,0,0,0,0,96.402508774133,0,0,0,0,13.7278086333961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,81.08155878483103,0,0,0,0,19.983110391577696,0,44.57988077317274,0,0,0,0,7.924305842265156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.5104176314172952,0,0,0,0,50.74156066514951,0,10.498687364913028,0,0,0,0,94.62834062148376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,11.620263445902456,0,0,0,0,57.121554375641104,0,30.851607986622188,0,0,0,0,41.38777805050916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,90.23477471195264,0,0,0,0,92.52370022659524,0,87.77849375273269,0,0,0,0,55.01523287067124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,78.56491477120376,0,0,0,0,57.66976242521673,0,0,0,0,0,0,42.70731584888847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,48.15480032862616,0,0,0,0,0,0,9.819080169993711,0,0,0,0,27.727238750725235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,60.290553685705206,0,0,0,0,46.027581102331425,0,81.10074139118169,0,0,0,0,53.29767528422832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,46.00755630288532,0,0,0,0,89.93363967105202,0,73.44243985479608,0,0,0,0,28.728155965558024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,99.47838003251472,0,0,0,0,68.12561349003012,0,44.224968480159134,0,0,0,0,60.35725084297251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
