0,0.438324166214609,0,0,0,0,0,0,0.86987844532458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8498354262632596,0,0.29377709890897796,0,0,0,0,0,0,0.698051706671998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.30582929767060907,0,0.20658704243879522,0,0,0,0,0,0,0.8031156464708116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.8861070875604621,0,0.09644023050508599,0,0,0,0,0,0,0.45251169321599194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.8144716594406641,0,0.6499998116228913,0,0,0,0,0,0,0.06467995159304185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.6051215793626079,0,0.40952319527237546,0,0,0,0,0,0,0.061790536181800415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.13309534714961457,0,0.9547793859088708,0,0,0,0,0,0,0.8824341208045299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.2453861969151826,0,0,0,0,0,0,0,0,0.7182919669849663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014209135005940121,0,0,0,0,0,0,0,0,0.7724423351731061,0,0,0,0,0,0,0.7423995886535097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8073858404718525,0,0,0,0,0,0,0.0063315803991589314,0,0.23803168142557996,0,0,0,0,0,0,0.6038110770545843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.4579767759761034,0,0,0,0,0,0,0.5892670171641308,0,0.04334708037006896,0,0,0,0,0,0,0.8723830693750736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.9876034582368967,0,0,0,0,0,0,0.7487532268827656,0,0.7213621330547821,0,0,0,0,0,0,0.5880349510692802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.877780299411439,0,0,0,0,0,0,0.7722044844636127,0,0.4734345038761989,0,0,0,0,0,0,0.06723752550080186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.20871399328983586,0,0,0,0,0,0,0.8213555138002341,0,0.8058523596336669,0,0,0,0,0,0,0.6560975393859926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.8988827563312806,0,0,0,0,0,0,0.24207276546190148,0,0.7636261125170255,0,0,0,0,0,0,0.4500926262414262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.822851530021894,0,0,0,0,0,0,0.076037281576535,0,0,0,0,0,0,0,0,0.5739322921502675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.7826391254298901,0,0,0,0,0,0,0,0,0.465595121540629,0,0,0,0,0,0,0.34688786796981463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.1472249769764259,0,0,0,0,0,0,0.9773033463654212,0,0.41946559263618954,0,0,0,0,0,0,0.8794852128491064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.061976227872783896,0,0,0,0,0,0,0.5790813612705747,0,0.4840187448117572,0,0,0,0,0,0,0.06785162901423791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.8958988027118981,0,0,0,0,0,0,0.635335941349327,0,0.5300513533927051,0,0,0,0,0,0,0.6814709692420017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.012361873102013199,0,0,0,0,0,0,0.019481864692910578,0,0.19944678925518744,0,0,0,0,0,0,0.20890897245630746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.7612879328532838,0,0,0,0,0,0,0.11701828718565643,0,0.07337869167737043,0,0,0,0,0,0,0.3773327244497018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4346306827706854,0,0,0,0,0,0,0.4808459857815919,0,0.5269105985589043,0,0,0,0,0,0,0.6957939978993211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8719773773571309,0,0,0,0,0,0,0.8801456006447884,0,0,0,0,0,0,0,0,0.6744511378375526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38823235511556753,0,0,0,0,0,0,0,0,0.9885095858329049,0,0,0,0,0,0,0.8642508971945699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38047217398368083,0,0,0,0,0,0,0.7064536954724225,0,0.3228972363731739,0,0,0,0,0,0,0.2900932200817534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277769667442063,0,0,0,0,0,0,0.09999645127658885,0,0.27851365591174615,0,0,0,0,0,0,0.23568924291077686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6475795094354814,0,0,0,0,0,0,0.6583010088393545,0,0.13633821080564124,0,0,0,0,0,0,0.30548352929530675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04525139056230898,0,0,0,0,0,0,0.4829653189611617,0,0.2688728162153261,0,0,0,0,0,0,0.5491300016267328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3012353982638547,0,0,0,0,0,0,0.7368731976478591,0,0.595444138577711,0,0,0,0,0,0,0.43377890217042137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47743449585586983,0,0,0,0,0,0,0.349764420434439,0,0.15059819219046033,0,0,0,0,0,0,0.9940730101145042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8414779190654731,0,0,0,0,0,0,0.6502910416922139,0,0,0,0,0,0,0,0,0.44953273959619633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9115206250302064,0,0,0,0,0,0,0,0,0.7645957870153974,0,0,0,0,0,0,0.4462350137029777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301232805924486,0,0,0,0,0,0,0.06624645963490305,0,0.2802507718576911,0,0,0,0,0,0,0.3216021425772376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34690356849243364,0,0,0,0,0,0,0.2192404610243044,0,0.09563113293744707,0,0,0,0,0,0,0.006876309111133683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9298937267948555,0,0,0,0,0,0,0.8728569502050068,0,0.48017368802153704,0,0,0,0,0,0,0.4925347206609034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9953304402294829,0,0,0,0,0,0,0.005558318497021042,0,0.5396226796790767,0,0,0,0,0,0,0.18964415383166278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8220825079015481,0,0,0,0,0,0,0.7934090240595281,0,0.42387944017268786,0,0,0,0,0,0,0.7695485932198017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9494231800599315,0,0,0,0,0,0,0.6442160222551926,0,0.24508333669842441,0,0,0,0,0,0,0.21197274285662926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6508614025386715,0,0,0,0,0,0,0.6423761411254933,0,0,0,0,0,0,0,0,0.6047507210192383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4850283300532833,0,0,0,0,0,0,0,0,0.4168220687310775,0,0,0,0,0,0,0.8505100256609313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7016593784952996,0,0,0,0,0,0,0.587210490249244,0,0.11843974809502111,0,0,0,0,0,0,0.8389545750787178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3477793690611337,0,0,0,0,0,0,0.46965525620244386,0,0.993580370554513,0,0,0,0,0,0,0.6061554209338917,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060676977331476034,0,0,0,0,0,0,0.40754680197367465,0,0.5209044782592447,0,0,0,0,0,0,0.8694936958225183,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15009005696685107,0,0,0,0,0,0,0.5269876106377144,0,0.428582640755959,0,0,0,0,0,0,0.9877914625760618,0,0,0,0,0,0,0,0,0,0,0
