0.08826987012660725,0.7334507755733727,0.8595695165063592,0.3296649513667337,0.6352607199052109
0.06378564558411326,0.04949568449193442,0.7052777035480675,0.9424015248070634,0.7945275997187521
0.8109129356499674,0.8324457824980356,0.5978447490628374,0.6188586436658335,0.026206409291405164
0.7904011022369434,0.1422450070943101,0.27297962133860443,0.6062670943186375,0.04804621272175613
0.39591110611380287,0.6163904351642795,0.9640940355305609,0.5664153203262592,0.9663419393001423
0.32175429482647033,0.12568235662754723,0.33482853925134914,0.24937181415403098,0.8723611732187566
0.26926012582970416,0.29142555087908395,0.778850698564745,0.7093340241900156,0.7722115094541945
0.6730336752628314,0.04378098790701901,0.7396440413615831,0.8197876246636354,0.8976046736327371
0.07389871387430413,0.7817032413848292,0.09038799818615062,0.314411218557746,0.23426831401139536
0.3572613446851436,0.9940957704936711,0.04385775498458533,0.6211054897591847,0.9357522854384931
